zip code,date,cumulative positive cases,cumulative recoveries,cumulative deaths
79902,12/13/2020,2020,1921,93
79902,12/14/2020,2032,1931,95
79902,12/15/2020,2038,1937,95
79902,12/16/2020,2041,1940,95
79902,12/17/2020,2047,1946,95
79902,12/18/2020,2052,1951,95
79902,12/19/2020,2062,1961,95
79902,12/21/2020,2067,1966,95
79902,12/22/2020,2069,1968,95
79902,12/23/2020,2077,1976,95
79902,12/24/2020,2084,1983,95
79902,12/25/2020,2086,1985,95
79902,12/26/2020,2091,1989,96
79902,12/27/2020,2096,1993,97
79902,12/28/2020,2105,2002,97
79902,12/29/2020,2113,2010,97
79902,12/30/2020,2124,2021,97
79902,12/31/2020,2127,2024,97
79902,1/1/2021,2134,2031,97
79902,1/2/2021,2139,2036,97
79902,1/3/2021,2153,2050,97
79902,1/4/2021,2171,2068,97
79902,1/5/2021,2182,2079,97
79902,1/6/2021,2191,2087,98
79902,1/7/2021,2211,2105,100
79902,1/8/2021,2214,2108,100
79902,1/9/2021,2217,2111,100
79902,1/10/2021,2218,2112,100
79902,1/11/2021,2232,2126,100
79902,1/12/2021,2245,2139,100
79902,1/13/2021,2253,2147,100
79902,1/14/2021,2257,2151,100
79902,1/15/2021,2264,2158,100
79902,1/16/2021,2270,2164,100
79902,1/17/2021,2275,2169,100
79902,1/18/2021,2283,2177,100
79902,1/19/2021,2295,2189,100
79902,1/20/2021,2301,2195,100
79902,1/21/2021,2305,2198,101
79902,1/22/2021,2309,2202,101
79902,1/23/2021,2313,2205,102
79902,1/24/2021,2329,2221,102
79902,1/25/2021,2344,2236,102
79902,1/26/2021,2357,2248,103
79902,1/27/2021,2364,2255,103
79902,1/28/2021,2369,2259,104
79902,1/29/2021,2381,2271,104
79902,1/30/2021,2387,2277,104
79902,1/31/2021,2390,2280,104
79902,2/1/2021,2401,2291,104
79902,2/2/2021,2408,2297,105
79902,2/3/2021,2420,2309,105
79902,2/4/2021,2427,2316,105
79902,2/5/2021,2437,2326,105
79902,2/6/2021,2446,2335,105
79902,2/7/2021,2452,2341,105
79902,2/8/2021,2457,2346,105
79902,2/9/2021,2463,2352,105
79902,2/10/2021,2472,2360,106
79902,2/11/2021,2476,2364,106
79902,2/12/2021,2483,2371,106
79902,2/14/2021,2486,2374,106
79902,2/15/2021,2491,2379,106
79902,2/16/2021,2502,2389,107
79902,2/17/2021,2507,2394,107
79902,2/18/2021,2510,2397,107
79902,2/19/2021,2524,2411,107
79902,2/20/2021,2528,2415,107
79902,2/21/2021,2534,2420,108
79902,2/22/2021,2537,2422,109
79902,2/23/2021,2546,2431,109
79902,2/24/2021,2547,2432,109
79902,2/25/2021,2557,2442,109
79902,2/26/2021,2563,2448,109
79902,2/27/2021,2565,2450,109
79902,2/28/2021,2568,2453,109
79902,3/1/2021,2571,2456,109
79902,3/2/2021,2577,2462,109
79902,3/3/2021,2580,2465,109
79902,3/4/2021,2581,2466,109
79902,3/5/2021,2583,2468,109
79902,3/6/2021,2585,2470,109
79902,3/7/2021,2589,2474,109
79902,3/8/2021,2594,2479,109
79902,3/9/2021,2601,2486,109
79902,3/10/2021,2606,2491,109
79902,3/11/2021,2613,2498,109
79902,3/12/2021,2615,2500,109
79902,3/13/2021,2619,2504,109
79902,3/14/2021,2620,2505,109
79902,3/15/2021,2622,2507,109
79902,3/16/2021,2625,2510,109
79902,3/17/2021,2627,2512,109
79902,3/18/2021,2629,2514,109
79902,3/19/2021,2635,2520,109
79902,3/20/2021,2639,2524,109
79902,3/22/2021,2642,2527,109
79902,3/23/2021,2645,2530,109
79902,3/24/2021,2647,2532,109
79902,3/25/2021,2650,2535,109
79902,3/26/2021,2653,2538,109
79902,3/27/2021,2654,2539,109
79902,3/30/2021,2657,2542,109
79902,3/31/2021,2660,2545,109
79902,4/1/2021,2661,2546,109
79902,4/2/2021,2663,2548,109
79902,4/3/2021,2664,2549,109
79902,4/4/2021,2665,2550,109
79902,4/6/2021,2671,2556,109
79902,4/7/2021,2674,2559,109
79902,4/8/2021,2675,2560,109
79902,4/9/2021,2679,2564,109
79902,4/10/2021,2682,2567,109
79902,4/11/2021,2683,2568,109
79902,4/12/2021,2686,2571,109
79902,4/13/2021,2688,2573,109
79902,4/14/2021,2695,2580,109
79902,4/15/2021,2702,2587,109
79902,4/16/2021,2706,2591,109
79902,4/17/2021,2710,2595,109
79902,4/18/2021,2712,2597,109
79902,4/19/2021,2714,2599,109
79902,4/21/2021,2715,2600,109
79902,4/22/2021,2717,2602,109
79902,4/24/2021,2719,2604,109
79902,4/25/2021,2723,2608,109
79902,4/26/2021,2726,2611,109
79902,4/27/2021,2729,2614,109
79902,4/29/2021,2732,2617,109
79902,4/30/2021,2734,2619,109
79902,5/5/2021,2735,2620,109
79902,5/7/2021,2736,2621,109
79902,5/11/2021,2737,2622,109
79902,5/13/2021,2738,2623,109
79902,5/15/2021,2739,2624,109
79902,5/17/2021,2740,2625,109
79902,5/22/2021,2741,2626,109
79902,6/7/2021,2742,2627,109
79902,6/8/2021,2743,2628,109
79902,6/20/2021,2744,2629,109
79902,6/22/2021,2745,2630,109
79902,6/24/2021,2746,2631,109
79902,6/27/2021,2748,2633,109
79902,6/28/2021,2751,2636,109
79902,6/29/2021,2752,2637,109
79902,6/30/2021,2753,2638,109
79902,7/1/2021,2754,2639,109
79902,7/2/2021,2755,2640,109
79902,7/3/2021,2756,2641,109
79902,7/4/2021,2758,2643,109
79902,7/6/2021,2759,2644,109
79902,7/13/2021,2760,2645,109
79902,7/15/2021,2761,2646,109
79902,7/16/2021,2762,2647,109
79902,7/18/2021,2766,2651,109
79902,7/19/2021,2767,2652,109
79902,7/20/2021,2769,2654,109
79902,7/21/2021,2771,2656,109
79902,7/22/2021,2773,2658,109
79902,7/25/2021,2775,2660,109
79902,7/26/2021,2781,2665,110
79902,7/27/2021,2785,2669,110
79902,7/28/2021,2786,2670,110
79902,7/30/2021,2787,2671,110
79902,7/31/2021,2790,2674,110
79902,8/1/2021,2798,2682,110
79902,8/2/2021,2799,2683,110
79902,8/3/2021,2802,2686,110
79902,8/4/2021,2804,2688,110
79902,8/5/2021,2805,2689,110
79902,8/9/2021,2806,2690,110
79902,8/10/2021,2807,2691,110
79902,8/11/2021,2809,2693,110
79902,8/14/2021,2810,2694,110
79902,8/15/2021,2812,2696,110
79902,8/16/2021,2813,2697,110
79902,8/18/2021,2817,2701,110
79902,8/19/2021,2818,2702,110
79902,8/20/2021,2819,2703,110
79902,8/21/2021,2820,2704,110
79902,8/22/2021,2821,2705,110
79902,8/23/2021,2825,2709,110
79902,8/24/2021,2827,2711,110
79902,8/25/2021,2829,2713,110
79902,8/26/2021,2831,2715,110
79902,8/28/2021,2833,2717,110
79902,8/29/2021,2834,2718,110
79902,8/30/2021,2837,2721,110
79902,8/31/2021,2839,2723,110
79902,9/1/2021,2841,2725,110
79902,9/2/2021,2842,2726,110
79902,9/4/2021,2846,2730,110
79902,9/5/2021,2848,2731,111
79902,9/6/2021,2849,2732,111
79902,9/7/2021,2853,2735,112
79902,9/8/2021,2856,2738,112
79902,9/9/2021,2858,2740,112
79902,9/10/2021,2859,2741,112
79902,9/12/2021,2861,2743,112
79902,9/13/2021,2867,2749,112
79902,9/14/2021,2869,2751,112
79902,9/15/2021,2872,2754,112
79902,9/16/2021,2873,2755,112
79902,9/17/2021,2875,2757,112
79902,9/18/2021,2877,2759,112
79902,9/19/2021,2879,2761,112
79902,9/20/2021,2882,2764,112
79902,9/21/2021,2885,2767,112
79902,9/22/2021,2889,2770,113
79902,9/23/2021,2890,2770,113
79902,9/25/2021,2891,2771,113
79902,9/26/2021,2892,2772,113
79902,9/27/2021,2893,2772,113
79902,9/28/2021,2896,2775,113
79902,9/29/2021,2897,2775,113
79902,9/30/2021,2899,2777,113
79902,10/1/2021,2902,2780,113
79902,10/2/2021,2904,2781,117
79902,10/3/2021,2905,2782,117
79902,10/4/2021,2906,2783,117
79902,10/5/2021,2911,2788,117
79902,10/7/2021,2912,2789,117
79902,10/8/2021,2917,2794,117
79902,10/9/2021,2920,2797,117
79902,10/11/2021,2925,2802,117
79902,10/13/2021,2927,2804,117
79902,10/14/2021,2931,2808,117
79902,10/15/2021,2932,2809,117
79902,10/16/2021,2934,2811,117
79902,10/17/2021,2936,2813,117
79902,10/18/2021,2938,2815,117
79902,10/19/2021,2941,2818,117
79902,10/20/2021,2942,2819,117
79902,10/21/2021,2943,2820,117
79902,10/22/2021,2946,2823,117
79902,10/23/2021,2947,2824,117
79902,10/24/2021,2952,2829,117
79902,10/25/2021,2961,2838,117
79902,10/26/2021,2979,2856,117
79902,10/27/2021,2986,2863,117
79902,10/28/2021,2990,2867,117
79902,10/29/2021,2993,2870,117
79902,10/30/2021,2995,2872,117
79902,10/31/2021,2999,2876,117
79902,11/1/2021,3000,2877,117
79902,11/2/2021,3006,2883,117
79902,11/3/2021,3011,2888,117
79902,11/4/2021,3015,2892,117
79902,11/5/2021,3018,2895,117
79902,11/6/2021,3021,2898,117
79902,11/8/2021,3023,2900,117
79902,11/9/2021,3033,2910,117
79902,11/10/2021,3035,2912,117
79902,11/11/2021,3037,2914,117
79902,11/12/2021,3045,2922,117
79902,11/13/2021,3053,2930,117
79902,11/14/2021,3058,2935,117
79902,11/15/2021,3075,2951,118
79902,11/16/2021,3108,2984,118
79902,11/17/2021,3129,3004,119
79902,11/18/2021,3141,3016,119
79902,11/19/2021,3143,3018,119
79902,11/20/2021,3166,3041,119
79902,11/21/2021,3181,3056,119
79902,11/22/2021,3199,3074,119
79902,11/23/2021,3227,3101,120
79902,11/24/2021,3233,3107,120
79902,11/25/2021,3256,3130,120
79902,11/26/2021,3273,3147,120
79902,11/27/2021,3282,3156,120
79902,11/28/2021,3299,3173,120
79902,11/29/2021,3327,3200,121
79902,11/30/2021,3355,3228,121
79902,12/1/2021,3373,3246,121
79902,12/2/2021,3391,3264,121
79902,12/3/2021,3402,3275,121
79902,12/4/2021,3415,3288,121
79902,12/5/2021,3427,3299,122
79902,12/6/2021,3453,3325,122
79902,12/7/2021,3466,3338,122
79902,12/8/2021,3482,3354,122
79902,12/9/2021,3506,3378,122
79902,12/10/2021,3519,3391,122
79902,12/11/2021,3530,3402,122
79902,12/12/2021,3557,3428,123
79902,12/13/2021,3568,3439,123
79902,12/14/2021,3576,3447,123
79902,12/15/2021,3583,3454,123
79902,12/16/2021,3590,3461,123
79902,12/17/2021,3600,3471,123
79902,12/18/2021,3602,3473,123
79902,12/19/2021,3607,3478,123
79902,12/20/2021,3612,3483,123
79902,12/21/2021,3619,3490,123
79902,12/22/2021,3623,3494,123
79902,12/23/2021,3639,3510,123
79902,12/24/2021,3641,3512,123
79902,12/25/2021,3649,3520,123
79902,12/26/2021,3657,3528,123
79902,12/27/2021,3665,3536,123
79902,12/28/2021,3673,3543,124
79902,12/29/2021,3691,3561,124
79902,12/30/2021,3699,3569,124
79902,12/31/2021,3702,3572,124
79902,1/1/2022,3707,3577,124
79902,1/2/2022,3719,3589,124
79902,1/3/2022,3736,3605,124
79902,1/4/2022,3747,3616,124
79902,1/5/2022,3767,3636,124
79902,1/6/2022,3776,3645,124
79902,1/7/2022,3804,3673,124
79902,1/8/2022,3821,3690,124
79902,1/9/2022,3844,3713,124
79902,1/10/2022,3862,3731,124
79902,1/11/2022,3876,3745,124
79902,1/12/2022,3920,3789,124
79902,1/13/2022,3946,3815,124
79902,1/14/2022,4006,3875,124
79902,1/15/2022,4033,3902,124
79902,1/16/2022,4080,3949,124
79902,1/17/2022,4123,3992,124
79902,1/18/2022,4179,4046,126
79902,1/19/2022,4239,4106,126
79902,1/20/2022,4277,4144,126
79902,1/21/2022,4297,4164,126
79902,1/22/2022,4333,4200,126
79902,1/23/2022,4385,4251,127
79902,1/24/2022,4436,4302,127
79902,1/25/2022,4479,4344,128
79902,1/26/2022,4525,4389,129
79902,1/27/2022,4562,4426,129
79902,1/28/2022,4593,4457,129
79902,1/29/2022,4614,4477,130
79902,1/30/2022,4637,4500,130
79902,1/31/2022,4665,4528,130
79902,2/1/2022,4681,4544,130
79902,2/2/2022,4711,4574,130
79902,2/3/2022,4728,4591,130
79902,2/4/2022,4735,4598,130
79902,2/5/2022,4750,4613,130
79902,2/6/2022,4761,4624,130
79902,2/7/2022,4769,4631,130
79902,2/8/2022,4775,4637,130
79902,2/9/2022,4780,4642,130
79902,2/10/2022,4791,4653,130
79902,2/11/2022,4800,4662,130
79902,2/12/2022,4805,4667,130
79902,2/13/2022,4806,4668,130
79902,2/14/2022,4811,4673,130
79902,2/15/2022,4818,4680,130
79902,2/16/2022,4826,4688,130
79902,2/17/2022,4829,4691,130
79902,2/18/2022,4839,4701,130
79902,2/19/2022,4841,4703,130
79902,2/20/2022,4844,4706,130
79902,2/21/2022,4847,4709,130
79902,2/22/2022,4850,4712,130
79902,2/23/2022,4854,4716,130
79902,2/24/2022,4855,4717,130
79902,2/25/2022,4856,4718,130
79902,2/27/2022,4858,4720,130
79902,2/28/2022,4859,4721,130
79902,3/1/2022,4862,4724,130
79902,3/2/2022,4866,4728,130
79902,3/3/2022,4876,4738,130
79902,3/4/2022,4889,4751,130
79902,3/5/2022,4891,4753,130
79902,3/6/2022,4892,4754,130
79902,3/8/2022,4893,4755,130
79902,3/9/2022,4897,4759,130
79902,3/10/2022,4903,4765,130
79902,3/11/2022,4905,4767,130
79902,3/13/2022,4907,4769,130
79902,3/15/2022,4910,4772,130
79902,3/16/2022,4917,4779,130
79902,3/17/2022,4924,4786,130
79902,3/18/2022,4928,4790,130
79902,3/19/2022,4931,4793,130
79902,3/20/2022,4936,4798,130
79902,3/21/2022,4940,4802,130
79902,3/22/2022,4950,4811,130
79902,3/23/2022,4955,4815,130
79902,3/24/2022,4958,4818,130
79902,3/25/2022,4967,4827,130
79902,3/26/2022,4973,4830,130
79902,3/27/2022,4974,4831,130
79902,3/28/2022,4976,4832,130
79902,3/30/2022,4977,4833,130
79902,3/31/2022,4981,4834,130
79902,4/1/2022,4982,4835,130
79902,4/3/2022,4984,4836,130
79902,4/4/2022,4988,4838,130
79902,4/5/2022,4991,4841,130
79902,4/6/2022,4993,4843,130
79902,4/7/2022,4997,4847,130
79902,4/8/2022,4999,4848,130
79902,4/9/2022,5000,4849,130
79902,4/12/2022,5005,4853,130
79902,4/15/2022,5007,4854,130
79902,4/17/2022,5010,4855,130
79903,4/3/2020,1,1,0
79903,4/6/2020,2,1,0
79903,4/8/2020,4,3,0
79903,4/9/2020,5,4,0
79903,4/13/2020,8,7,0
79903,4/14/2020,10,9,0
79903,4/16/2020,11,10,0
79903,4/17/2020,12,11,0
79903,4/18/2020,14,12,2
79903,4/19/2020,15,13,2
79903,4/20/2020,20,18,2
79903,4/21/2020,24,22,2
79903,4/22/2020,26,24,2
79903,4/23/2020,29,27,2
79903,4/24/2020,30,28,2
79903,4/25/2020,32,30,2
79903,4/26/2020,33,31,2
79903,4/27/2020,36,34,2
79903,4/29/2020,39,36,3
79903,4/30/2020,40,37,3
79903,5/4/2020,43,38,5
79903,5/6/2020,44,39,5
79903,5/8/2020,45,40,5
79903,5/11/2020,46,41,5
79903,5/12/2020,54,48,6
79903,5/17/2020,55,49,6
79903,5/18/2020,57,50,7
79903,5/19/2020,63,56,7
79903,5/20/2020,67,60,7
79903,5/21/2020,69,62,7
79903,5/22/2020,70,63,7
79903,5/24/2020,72,65,7
79903,5/25/2020,76,69,7
79903,5/26/2020,77,70,7
79903,5/28/2020,78,71,7
79903,5/30/2020,79,72,7
79903,6/2/2020,80,73,7
79903,6/3/2020,81,74,7
79903,6/4/2020,86,79,7
79903,6/5/2020,98,91,7
79903,6/6/2020,99,92,7
79903,6/7/2020,100,93,7
79903,6/8/2020,103,96,7
79903,6/9/2020,107,100,7
79903,6/11/2020,111,104,7
79903,6/13/2020,112,105,7
79903,6/16/2020,113,106,7
79903,6/17/2020,114,107,7
79903,6/18/2020,120,113,7
79903,6/19/2020,122,115,7
79903,6/21/2020,124,117,7
79903,6/22/2020,131,124,7
79903,6/23/2020,146,139,7
79903,6/24/2020,149,141,8
79903,6/25/2020,150,142,8
79903,6/26/2020,159,151,8
79903,6/27/2020,164,156,8
79903,6/28/2020,166,158,8
79903,6/29/2020,169,161,8
79903,6/30/2020,170,162,8
79903,7/1/2020,176,168,8
79903,7/3/2020,180,172,8
79903,7/4/2020,183,175,8
79903,7/5/2020,186,178,8
79903,7/6/2020,194,186,8
79903,7/7/2020,206,197,8
79903,7/8/2020,214,205,8
79903,7/9/2020,219,210,8
79903,7/10/2020,224,215,8
79903,7/12/2020,230,221,8
79903,7/13/2020,233,224,8
79903,7/14/2020,241,232,8
79903,7/15/2020,245,236,8
79903,7/16/2020,249,240,8
79903,7/17/2020,259,250,8
79903,7/18/2020,265,256,8
79903,7/19/2020,271,262,8
79903,7/20/2020,280,271,8
79903,7/21/2020,285,276,8
79903,7/22/2020,286,277,8
79903,7/23/2020,287,278,8
79903,7/24/2020,292,283,8
79903,7/25/2020,293,284,8
79903,7/26/2020,294,285,8
79903,7/27/2020,295,286,8
79903,7/28/2020,299,290,8
79903,7/29/2020,307,298,8
79903,7/30/2020,309,300,8
79903,7/31/2020,317,308,8
79903,8/1/2020,318,309,8
79903,8/2/2020,321,312,8
79903,8/3/2020,324,315,8
79903,8/4/2020,325,316,8
79903,8/5/2020,329,320,8
79903,8/6/2020,335,326,8
79903,8/7/2020,344,335,8
79903,8/8/2020,345,336,8
79903,8/9/2020,348,339,8
79903,8/10/2020,352,343,8
79903,8/12/2020,356,347,8
79903,8/13/2020,366,357,8
79903,8/14/2020,367,358,8
79903,8/16/2020,369,360,8
79903,8/17/2020,374,365,8
79903,8/18/2020,376,367,8
79903,8/19/2020,378,369,8
79903,8/20/2020,379,370,8
79903,8/21/2020,382,373,8
79903,8/23/2020,383,374,8
79903,8/24/2020,385,376,8
79903,8/25/2020,388,379,8
79903,8/26/2020,390,380,9
79903,8/27/2020,391,381,9
79903,8/28/2020,393,383,9
79903,8/29/2020,396,386,9
79903,8/31/2020,397,387,9
79903,9/2/2020,400,389,9
79903,9/3/2020,401,390,9
79903,9/4/2020,403,392,9
79903,9/5/2020,404,393,9
79903,9/7/2020,405,393,9
79903,9/9/2020,406,394,9
79903,9/11/2020,407,395,9
79903,9/12/2020,411,399,9
79903,9/13/2020,413,401,9
79903,9/14/2020,414,402,9
79903,9/15/2020,417,405,9
79903,9/16/2020,418,406,9
79903,9/17/2020,420,408,9
79903,9/18/2020,423,411,9
79903,9/19/2020,429,417,9
79903,9/20/2020,430,418,9
79903,9/21/2020,432,420,9
79903,9/22/2020,434,422,9
79903,9/23/2020,435,423,9
79903,9/25/2020,436,424,9
79903,9/26/2020,442,430,9
79903,9/27/2020,448,436,9
79903,9/28/2020,452,440,9
79903,9/29/2020,454,442,9
79903,9/30/2020,456,444,9
79903,10/1/2020,457,445,9
79903,10/2/2020,464,452,9
79903,10/3/2020,465,453,9
79903,10/4/2020,468,456,9
79903,10/5/2020,472,460,9
79903,10/6/2020,477,465,9
79903,10/7/2020,482,469,12
79903,10/8/2020,497,484,12
79903,10/9/2020,510,497,12
79903,10/10/2020,520,507,12
79903,10/11/2020,524,511,12
79903,10/12/2020,528,515,12
79903,10/13/2020,545,532,12
79903,10/14/2020,579,565,13
79903,10/15/2020,588,574,13
79903,10/16/2020,600,586,13
79903,10/17/2020,620,606,13
79903,10/18/2020,637,622,14
79903,10/19/2020,663,645,17
79903,10/20/2020,694,676,17
79903,10/21/2020,711,693,17
79903,10/22/2020,736,715,20
79903,10/23/2020,756,735,20
79903,10/24/2020,794,772,21
79903,10/25/2020,827,802,24
79903,10/26/2020,859,831,27
79903,10/27/2020,905,874,30
79903,10/28/2020,938,906,31
79903,10/29/2020,971,938,32
79903,10/30/2020,1014,981,32
79903,10/31/2020,1039,1006,32
79903,11/1/2020,1085,1052,32
79903,11/2/2020,1150,1115,34
79903,11/3/2020,1203,1168,34
79903,11/4/2020,1222,1186,35
79903,11/5/2020,1244,1208,35
79903,11/6/2020,1277,1240,36
79903,11/7/2020,1300,1263,36
79903,11/8/2020,1332,1294,37
79903,11/9/2020,1373,1334,38
79903,11/10/2020,1391,1352,38
79903,11/11/2020,1428,1389,38
79903,11/12/2020,1465,1424,40
79903,11/13/2020,1484,1442,41
79903,11/14/2020,1514,1472,41
79903,11/15/2020,1546,1504,41
79903,11/16/2020,1573,1527,45
79903,11/17/2020,1592,1546,45
79903,11/18/2020,1612,1563,48
79903,11/19/2020,1650,1600,49
79903,11/20/2020,1669,1617,51
79903,11/21/2020,1677,1625,51
79903,11/22/2020,1705,1652,52
79903,11/23/2020,1730,1672,57
79903,11/24/2020,1738,1679,58
79903,11/25/2020,1760,1701,58
79903,11/26/2020,1771,1712,58
79903,11/27/2020,1778,1719,58
79903,11/28/2020,1787,1728,58
79903,11/29/2020,1806,1747,58
79903,11/30/2020,1813,1754,58
79903,12/1/2020,1828,1769,58
79903,12/2/2020,1831,1772,58
79903,12/3/2020,1836,1777,58
79903,12/4/2020,1844,1785,58
79903,12/5/2020,1859,1800,58
79903,12/6/2020,1867,1808,58
79903,12/7/2020,1876,1817,58
79903,12/8/2020,1885,1826,58
79903,12/9/2020,1895,1836,58
79903,12/10/2020,1910,1851,58
79903,12/11/2020,1920,1861,58
79903,12/12/2020,1928,1869,58
79903,12/13/2020,1932,1872,59
79903,12/14/2020,1944,1884,59
79903,12/15/2020,1959,1898,60
79903,12/16/2020,1963,1901,61
79903,12/17/2020,1968,1906,61
79903,12/18/2020,1973,1911,61
79903,12/19/2020,1990,1927,62
79903,12/20/2020,1991,1928,62
79903,12/21/2020,2002,1939,62
79903,12/22/2020,2007,1944,62
79903,12/23/2020,2017,1954,62
79903,12/24/2020,2026,1963,62
79903,12/25/2020,2028,1964,63
79903,12/26/2020,2032,1968,63
79903,12/27/2020,2042,1978,63
79903,12/28/2020,2048,1984,63
79903,12/29/2020,2055,1990,64
79903,12/30/2020,2059,1994,64
79903,12/31/2020,2062,1996,65
79903,1/1/2021,2067,2001,65
79903,1/2/2021,2070,2004,65
79903,1/3/2021,2078,2011,66
79903,1/4/2021,2089,2022,66
79903,1/5/2021,2104,2037,66
79903,1/6/2021,2120,2053,66
79903,1/7/2021,2140,2073,66
79903,1/8/2021,2151,2083,67
79903,1/9/2021,2157,2089,67
79903,1/10/2021,2162,2094,67
79903,1/11/2021,2176,2106,68
79903,1/12/2021,2191,2120,69
79903,1/13/2021,2201,2129,70
79903,1/14/2021,2215,2143,70
79903,1/15/2021,2225,2153,70
79903,1/16/2021,2235,2162,71
79903,1/17/2021,2241,2168,71
79903,1/18/2021,2251,2178,71
79903,1/19/2021,2257,2184,71
79903,1/20/2021,2262,2189,71
79903,1/21/2021,2277,2203,72
79903,1/22/2021,2281,2207,72
79903,1/23/2021,2289,2215,72
79903,1/24/2021,2299,2225,72
79903,1/25/2021,2316,2242,72
79903,1/26/2021,2328,2254,72
79903,1/27/2021,2331,2257,72
79903,1/28/2021,2338,2263,73
79903,1/29/2021,2346,2270,74
79903,1/30/2021,2354,2277,75
79903,1/31/2021,2358,2280,76
79903,2/1/2021,2368,2289,77
79903,2/2/2021,2378,2299,77
79903,2/3/2021,2384,2304,78
79903,2/4/2021,2391,2311,78
79903,2/5/2021,2398,2318,78
79903,2/6/2021,2404,2324,78
79903,2/7/2021,2414,2334,78
79903,2/8/2021,2422,2342,78
79903,2/9/2021,2431,2351,78
79903,2/10/2021,2438,2358,78
79903,2/11/2021,2449,2369,78
79903,2/12/2021,2454,2373,79
79903,2/13/2021,2455,2374,79
79903,2/14/2021,2457,2376,79
79903,2/15/2021,2458,2377,79
79903,2/16/2021,2461,2380,79
79903,2/17/2021,2464,2383,79
79903,2/18/2021,2466,2385,79
79903,2/19/2021,2475,2393,80
79903,2/20/2021,2479,2396,81
79903,2/21/2021,2485,2402,81
79903,2/22/2021,2493,2410,81
79903,2/23/2021,2496,2412,82
79903,2/24/2021,2497,2413,82
79903,2/25/2021,2509,2424,83
79903,2/26/2021,2511,2426,83
79903,2/27/2021,2516,2431,83
79903,2/28/2021,2523,2438,83
79903,3/1/2021,2526,2440,84
79903,3/2/2021,2531,2445,84
79903,3/3/2021,2535,2449,84
79903,3/4/2021,2538,2452,84
79903,3/5/2021,2542,2456,84
79903,3/6/2021,2546,2460,84
79903,3/7/2021,2551,2465,84
79903,3/8/2021,2555,2469,84
79903,3/9/2021,2558,2472,84
79903,3/10/2021,2563,2477,84
79903,3/12/2021,2564,2478,84
79903,3/14/2021,2565,2479,84
79903,3/15/2021,2571,2485,84
79903,3/16/2021,2572,2486,84
79903,3/17/2021,2577,2491,84
79903,3/18/2021,2578,2492,84
79903,3/19/2021,2580,2494,84
79903,3/20/2021,2582,2495,85
79903,3/21/2021,2587,2500,85
79903,3/22/2021,2590,2503,85
79903,3/23/2021,2593,2506,85
79903,3/25/2021,2595,2508,85
79903,3/26/2021,2596,2509,85
79903,3/27/2021,2598,2511,85
79903,3/28/2021,2602,2514,85
79903,3/29/2021,2609,2521,85
79903,3/30/2021,2617,2529,85
79903,3/31/2021,2618,2530,85
